Hg    Te    0.00000    2.76642  0  1  1  0  1
Hg     N    0.00000    2.17642  0  1  1  0  1
Hg     P    0.00000    2.57642  0  1  1  0  1
Hg    As    0.00000    2.65642  0  1  1  0  1
Hg     H    0.00000    1.86642  0  1  1  0  1
Hg    Hg    0.00000    3.19520  0  1  1  0  1
Ho     O    0.00000    2.67047  0  1  1  0  1
Ho     S    0.00000    3.13547  0  1  1  0  1
Ho     F    0.00000    2.56159  0  1  1  0  1
Ho    Cl    0.00000    3.05159  0  1  1  0  1
Ho    Br    0.00000    3.20159  0  1  1  0  1
Ho     I    0.00000    3.44159  0  1  1  0  1
Ho    Se    0.00000    2.84898  0  1  1  0  1
Ho    Te    0.00000    3.03898  0  1  1  0  1
Ho     N    0.00000    2.41898  0  1  1  0  1
Ho     P    0.00000    2.79898  0  1  1  0  1
Ho    As    0.00000    2.87898  0  1  1  0  1
Ho     H    0.00000    2.11898  0  1  1  0  1
 I     I    0.00000    2.40000  0  1  1  0  1
 I     F    0.00000    3.18295  0  1  1  0  1
 I    Cl    0.00000    3.33295  0  1  1  0  1
 I     O    0.00000    2.47646  0  1  1  0  1
In    Cl    0.00000    3.52939  0  1  1  0  1
In     O    0.00000    2.46491  0  1  1  0  1
In     S    0.00000    2.93291  0  1  1  0  1
In     F    0.00000    2.35491  0  1  1  0  1
In    Br    0.00000    3.05329  0  1  1  0  1
In     I    0.00000    3.19291  0  1  1  0  1
In    Co    0.00000    3.13629  0  1  1  0  1
In    Mn    0.00000    3.14729  0  1  1  0  1
In    Se    0.00000    2.62642  0  1  1  0  1
In    Te    0.00000    2.84642  0  1  1  0  1
In     N    0.00000    2.18642  0  1  1  0  1
In     P    0.00000    2.68642  0  1  1  0  1
In    As    0.00000    2.66642  0  1  1  0  1
In     H    0.00000    1.87642  0  1  1  0  1
Ir     O    0.00000    2.27746  0  1  1  0  1
Ir     F    0.00000    2.15002  0  1  1  0  1
Ir    Cl    0.00000    2.56746  0  1  1  0  1
Ir     S    0.00000    2.42998  0  1  1  0  1
Ir    Se    0.00000    2.55998  0  1  1  0  1
Ir    Te    0.00000    2.75998  0  1  1  0  1
Ir    Br    0.00000    2.49998  0  1  1  0  1
Ir     I    0.00000    2.70998  0  1  1  0  1
Ir     N    0.00000    2.10998  0  1  1  0  1
Ir     P    0.00000    2.50998  0  1  1  0  1
Ir    As    0.00000    2.58998  0  1  1  0  1
Ir     H    0.00000    1.80998  0  1  1  0  1
 K     O    0.00000    3.25142  0  1  1  0  1
 K     S    0.00000    3.79285  0  1  1  0  1
 K    Se    0.00000    4.00186  0  1  1  0  1
 K    Te    0.00000    4.23284  0  1  1  0  1
 K     F    0.00000    3.11142  0  1  1  0  1
 K    Cl    0.00000    3.65976  0  1  1  0  1
 K    Br    0.00000    3.85130  0  1  1  0  1
 K     I    0.00000    4.11717  0  1  1  0  1
 K     N    0.00000    3.41942  0  1  1  0  1
 K     P    0.00000    3.44942  0  1  1  0  1
 K    As    0.00000    3.94942  0  1  1  0  1
 K     H    0.00000    3.21942  0  1  1  0  1
Kr     F    0.00000    2.67549  0  1  1  0  1
La     S    0.00000    3.35593  0  1  1  0  1
La    Se    0.00000    3.45293  0  1  1  0  1
La    Te    0.00000    3.65293  0  1  1  0  1
